1,3.84,Current,Percentage,,,,100,3.84
34486,3.24,65.9,52.46,,,,52.46,3.24
34487,3.24,65.8,52.46,,,,52.45,3.24
34488,3.24,65.9,52.45,,,,52.45,3.24
34489,3.24,65.9,52.45,,,,52.45,3.24
34490,3.24,66.1,52.45,,,,52.45,3.24
34491,3.24,66.6,52.45,,,,52.45,3.24
34492,3.24,65.8,52.45,,,,52.45,3.24
34493,3.24,66.7,52.45,,,,52.45,3.24
34494,3.24,66.4,52.45,,,,52.45,3.24
34495,3.24,65.5,52.45,,,,52.44,3.24
34496,3.24,66.4,52.44,,,,52.44,3.24
34497,3.24,66,52.44,,,,52.44,3.24
34498,3.24,66,52.44,,,,52.44,3.24
34499,3.24,65.9,52.44,,,,52.44,3.24
34500,3.24,65.9,52.44,,,,52.44,3.24
34501,3.24,65.4,52.44,,,,52.44,3.24
34502,3.24,66.5,52.44,,,,52.43,3.24
34503,3.24,66.2,52.43,,,,52.43,3.24
34504,3.24,65.7,52.43,,,,52.43,3.24
34505,3.24,66.3,52.43,,,,52.43,3.24
34506,3.24,66,52.43,,,,52.43,3.24
34507,3.24,66,52.43,,,,52.43,3.24
34508,3.24,66.2,52.43,,,,52.43,3.24
34509,3.24,65.9,52.43,,,,52.42,3.24
34510,3.24,65.5,52.42,,,,52.42,3.24
34511,3.24,66.1,52.42,,,,52.42,3.24
34512,3.24,65.7,52.42,,,,52.42,3.24
34513,3.24,65.6,52.42,,,,52.42,3.24
34514,3.24,66.9,52.42,,,,52.42,3.24
34515,3.24,65.9,52.42,,,,52.42,3.24
34516,3.24,65.7,52.42,,,,52.41,3.24
34517,3.24,66.3,52.41,,,,52.41,3.24
34518,3.24,65.5,52.41,,,,52.41,3.24
34519,3.24,65.6,52.41,,,,52.41,3.24
34520,3.24,65.9,52.41,,,,52.41,3.24
34521,3.24,65.7,52.41,,,,52.41,3.24
34522,3.24,65.6,52.41,,,,52.41,3.24
34523,3.24,66.6,52.41,,,,52.41,3.24
34524,3.24,65.9,52.41,,,,52.4,3.24
34525,3.24,65.5,52.4,,,,52.4,3.24
34526,3.24,66.3,52.4,,,,52.4,3.24
34527,3.24,65.6,52.4,,,,52.4,3.24
34528,3.24,65.8,52.4,,,,52.4,3.24
34529,3.24,65.8,52.4,,,,52.4,3.24
34530,3.24,66.1,52.4,,,,52.4,3.24
34531,3.24,65.7,52.4,,,,52.39,3.24
34532,3.24,66.7,52.39,,,,52.39,3.24
34533,3.24,66.3,52.39,,,,52.39,3.24
34534,3.24,65.9,52.39,,,,52.39,3.24
34535,3.24,66,52.39,,,,52.39,3.24
34536,3.24,65.8,52.39,,,,52.39,3.24
34537,3.24,65.9,52.39,,,,52.39,3.24
34538,3.24,65.9,52.39,,,,52.38,3.24
34539,3.24,66.5,52.38,,,,52.38,3.24
34540,3.24,66,52.38,,,,52.38,3.24
34541,3.24,66.3,52.38,,,,52.38,3.24
34542,3.24,65.5,52.38,,,,52.38,3.24
34543,3.24,65.6,52.38,,,,52.38,3.24
34544,3.24,66.3,52.38,,,,52.38,3.24
34545,3.24,65.8,52.38,,,,52.37,3.24
34546,3.24,66.6,52.37,,,,52.37,3.24
34547,3.24,65.9,52.37,,,,52.37,3.24
34548,3.24,65.6,52.37,,,,52.37,3.24
34549,3.24,66.1,52.37,,,,52.37,3.24
34550,3.24,65.9,52.37,,,,52.37,3.24
34551,3.24,65.7,52.37,,,,52.37,3.24
34552,3.24,66.6,52.37,,,,52.37,3.24
34553,3.24,66.4,52.37,,,,52.36,3.24
34554,3.24,65.7,52.36,,,,52.36,3.24
34555,3.24,66,52.36,,,,52.36,3.24
34556,3.24,66.1,52.36,,,,52.36,3.24
34557,3.24,65.9,52.36,,,,52.36,3.24
34558,3.24,66.1,52.36,,,,52.36,3.24
34559,3.24,66,52.36,,,,52.36,3.24
34560,3.24,65.7,52.36,,,,52.35,3.24
34561,3.24,66.3,52.35,,,,52.35,3.24
34562,3.24,66,52.35,,,,52.35,3.24
34563,3.24,65.7,52.35,,,,52.35,3.24
34564,3.24,66.2,52.35,,,,52.35,3.24
34565,3.24,65.9,52.35,,,,52.35,3.24
34566,3.24,66.3,52.35,,,,52.35,3.24
34567,3.24,66.5,52.35,,,,52.34,3.24
34568,3.24,65.6,52.34,,,,52.34,3.24
34569,3.24,66.3,52.34,,,,52.34,3.24
34570,3.24,66.1,52.34,,,,52.34,3.24
34571,3.24,65.5,52.34,,,,52.34,3.24
34572,3.24,66,52.34,,,,52.34,3.24
34573,3.24,65.7,52.34,,,,52.34,3.24
34574,3.24,65.9,52.34,,,,52.33,3.24
34575,3.24,66.3,52.33,,,,52.33,3.24
34576,3.24,65.9,52.33,,,,52.33,3.24
34577,3.24,66.5,52.33,,,,52.33,3.24
34578,3.24,65.6,52.33,,,,52.33,3.24
34579,3.24,65.7,52.33,,,,52.33,3.24
34580,3.24,66,52.33,,,,52.33,3.24
34581,3.24,65.5,52.33,,,,52.33,3.24
34582,3.24,66.2,52.33,,,,52.32,3.24
34583,3.24,65.6,52.32,,,,52.32,3.24
34584,3.24,66.1,52.32,,,,52.32,3.24
34585,3.24,66.4,52.32,,,,52.32,3.24
34586,3.24,65.5,52.32,,,,52.32,3.24
34587,3.24,66.4,52.32,,,,52.32,3.24
34588,3.24,65.7,52.32,,,,52.32,3.24
34589,3.24,65.9,52.32,,,,52.31,3.24
34590,3.24,66.2,52.31,,,,52.31,3.24
34591,3.24,65.9,52.31,,,,52.31,3.24
34592,3.24,65.9,52.31,,,,52.31,3.24
34593,3.24,65.9,52.31,,,,52.31,3.24
34594,3.24,65.9,52.31,,,,52.31,3.24
34595,3.24,66.1,52.31,,,,52.31,3.24
34596,3.24,65.7,52.31,,,,52.3,3.24
34597,3.24,65.8,52.3,,,,52.3,3.24
34598,3.24,66.2,52.3,,,,52.3,3.24
34599,3.24,66,52.3,,,,52.3,3.24
34600,3.24,67,52.3,,,,52.3,3.24
34601,3.24,65.7,52.3,,,,52.3,3.24
34602,3.24,65.9,52.3,,,,52.3,3.24
34603,3.24,66,52.3,,,,52.29,3.24
34604,3.24,65.7,52.29,,,,52.29,3.24
34605,3.24,65.9,52.29,,,,52.29,3.24
34606,3.24,65.9,52.29,,,,52.29,3.24
34607,3.24,65.8,52.29,,,,52.29,3.24
34608,3.24,66.5,52.29,,,,52.29,3.24
34609,3.24,65.9,52.29,,,,52.29,3.24
34610,3.24,66,52.29,,,,52.29,3.24
34611,3.24,66,52.29,,,,52.28,3.24
34612,3.24,65.7,52.28,,,,52.28,3.24
34613,3.24,66.1,52.28,,,,52.28,3.24
34614,3.24,66.1,52.28,,,,52.28,3.24
34615,3.24,65.6,52.28,,,,52.28,3.24
34616,3.24,66.6,52.28,,,,52.28,3.24
34617,3.24,66.3,52.28,,,,52.28,3.24
34618,3.24,66.6,52.28,,,,52.27,3.24
34619,3.24,66.6,52.27,,,,52.27,3.24
34620,3.24,66.2,52.27,,,,52.27,3.24
34621,3.24,65.9,52.27,,,,52.27,3.24
34622,3.24,65.7,52.27,,,,52.27,3.24
34623,3.24,65.9,52.27,,,,52.27,3.24
34624,3.24,65.9,52.27,,,,52.27,3.24
34625,3.24,66.2,52.27,,,,52.26,3.24
34626,3.24,66,52.26,,,,52.26,3.24
34627,3.24,66.1,52.26,,,,52.26,3.24
34628,3.24,66,52.26,,,,52.26,3.24
34629,3.24,66.2,52.26,,,,52.26,3.24
34630,3.24,66.2,52.26,,,,52.26,3.24
34631,3.24,66.1,52.26,,,,52.26,3.24
34632,3.24,66.5,52.26,,,,52.25,3.24
34633,3.24,65.9,52.25,,,,52.25,3.24
34634,3.24,66.2,52.25,,,,52.25,3.24
34635,3.24,66.1,52.25,,,,52.25,3.24
34636,3.24,65.7,52.25,,,,52.25,3.24
34637,3.24,66.2,52.25,,,,52.25,3.24
34638,3.24,65.7,52.25,,,,52.25,3.24
34639,3.24,66.2,52.25,,,,52.25,3.24
34640,3.24,66.1,52.25,,,,52.24,3.24
34641,3.24,65.8,52.24,,,,52.24,3.24
34642,3.24,66.5,52.24,,,,52.24,3.24
34643,3.24,66.2,52.24,,,,52.24,3.24
34644,3.24,65.8,52.24,,,,52.24,3.24
34645,3.24,66.2,52.24,,,,52.24,3.24
34646,3.24,65.7,52.24,,,,52.24,3.24
34647,3.24,65.9,52.24,,,,52.23,3.24
34648,3.24,65.9,52.23,,,,52.23,3.24
34649,3.24,65.8,52.23,,,,52.23,3.24
34650,3.24,66,52.23,,,,52.23,3.24
34651,3.24,66.2,52.23,,,,52.23,3.24
34652,3.24,65.6,52.23,,,,52.23,3.24
34653,3.24,66.2,52.23,,,,52.23,3.24
34654,3.24,65.8,52.23,,,,52.22,3.24
34655,3.24,65.7,52.22,,,,52.22,3.24
34656,3.24,66.3,52.22,,,,52.22,3.24
34657,3.24,66.1,52.22,,,,52.22,3.24
34658,3.24,66.3,52.22,,,,52.22,3.24
34659,3.24,66.7,52.22,,,,52.22,3.24
34660,3.24,65.7,52.22,,,,52.22,3.24
34661,3.24,66.1,52.22,,,,52.21,3.24
34662,3.24,65.8,52.21,,,,52.21,3.24
34663,3.24,65.8,52.21,,,,52.21,3.24
34664,3.24,66.4,52.21,,,,52.21,3.24
34665,3.24,66.2,52.21,,,,52.21,3.24
34666,3.24,66,52.21,,,,52.21,3.24
34667,3.24,66.4,52.21,,,,52.21,3.24
34668,3.24,65.7,52.21,,,,52.21,3.24
34669,3.24,65.7,52.21,,,,52.2,3.24
34670,3.24,65.8,52.2,,,,52.2,3.24
34671,3.24,65.7,52.2,,,,52.2,3.24
34672,3.24,66,52.2,,,,52.2,3.24
34673,3.24,66.2,52.2,,,,52.2,3.24
34674,3.24,65.3,52.2,,,,52.2,3.24
34675,3.24,66.2,52.2,,,,52.2,3.24
34676,3.24,65.8,52.2,,,,52.19,3.24
34677,3.24,65.6,52.19,,,,52.19,3.24
34678,3.24,66.2,52.19,,,,52.19,3.24
34679,3.24,65.6,52.19,,,,52.19,3.24
34680,3.24,66.4,52.19,,,,52.19,3.24
34681,3.24,66.2,52.19,,,,52.19,3.24
34682,3.24,65.5,52.19,,,,52.19,3.24
34683,3.24,66,52.19,,,,52.18,3.24
34684,3.24,65.6,52.18,,,,52.18,3.24
34685,3.24,65.7,52.18,,,,52.18,3.24
34686,3.24,65.8,52.18,,,,52.18,3.24
34687,3.24,66.4,52.18,,,,52.18,3.24
34688,3.24,66,52.18,,,,52.18,3.24
34689,3.24,66.3,52.18,,,,52.18,3.24
34690,3.24,66.2,52.18,,,,52.17,3.24
34691,3.24,66.3,52.17,,,,52.17,3.24
34692,3.24,66.9,52.17,,,,52.17,3.24
34693,3.24,65.4,52.17,,,,52.17,3.24
34694,3.24,66.2,52.17,,,,52.17,3.24
34695,3.24,65.9,52.17,,,,52.17,3.24
34696,3.24,65.8,52.17,,,,52.17,3.24
34697,3.24,66.2,52.17,,,,52.17,3.24
34698,3.24,65.9,52.17,,,,52.16,3.24
34699,3.24,65.7,52.16,,,,52.16,3.24
34700,3.24,66,52.16,,,,52.16,3.24
34701,3.24,66.1,52.16,,,,52.16,3.24
34702,3.24,66.3,52.16,,,,52.16,3.24
34703,3.24,66.2,52.16,,,,52.16,3.24
34704,3.24,65.9,52.16,,,,52.16,3.24
34705,3.24,65.9,52.16,,,,52.15,3.24
34706,3.24,65.9,52.15,,,,52.15,3.24
34707,3.24,65.5,52.15,,,,52.15,3.24
34708,3.24,65.9,52.15,,,,52.15,3.24
34709,3.24,66.2,52.15,,,,52.15,3.24
34710,3.24,65.6,52.15,,,,52.15,3.24
34711,3.24,67,52.15,,,,52.15,3.24
34712,3.24,66.1,52.15,,,,52.14,3.24
34713,3.24,65.6,52.14,,,,52.14,3.24
34714,3.24,66.4,52.14,,,,52.14,3.24
34715,3.24,66.3,52.14,,,,52.14,3.24
34716,3.24,65.8,52.14,,,,52.14,3.24
34717,3.24,65.9,52.14,,,,52.14,3.24
34718,3.24,66,52.14,,,,52.14,3.24
34719,3.24,65.9,52.14,,,,52.13,3.24
34720,3.24,66,52.13,,,,52.13,3.24
34721,3.24,66.2,52.13,,,,52.13,3.24
34722,3.24,66.1,52.13,,,,52.13,3.24
34723,3.24,66.2,52.13,,,,52.13,3.24
34724,3.24,65.7,52.13,,,,52.13,3.24
34725,3.24,66.1,52.13,,,,52.13,3.24
34726,3.24,66.5,52.13,,,,52.13,3.24
34727,3.24,65.8,52.13,,,,52.12,3.24
34728,3.24,65.9,52.12,,,,52.12,3.24
34729,3.24,66.3,52.12,,,,52.12,3.24
34730,3.24,66,52.12,,,,52.12,3.24
34731,3.24,65.9,52.12,,,,52.12,3.24
34732,3.24,65.9,52.12,,,,52.12,3.24
34733,3.24,65.8,52.12,,,,52.12,3.24
34734,3.24,65.8,52.12,,,,52.11,3.24
34735,3.24,66,52.11,,,,52.11,3.24
34736,3.24,66.2,52.11,,,,52.11,3.24
34737,3.24,66.1,52.11,,,,52.11,3.24
34738,3.24,66.4,52.11,,,,52.11,3.24
34739,3.24,65.8,52.11,,,,52.11,3.24
34740,3.24,66.2,52.11,,,,52.11,3.24
34741,3.24,66.4,52.11,,,,52.1,3.24
34742,3.24,66,52.1,,,,52.1,3.24
34743,3.24,65.8,52.1,,,,52.1,3.24
34744,3.24,66,52.1,,,,52.1,3.24
34745,3.24,65.6,52.1,,,,52.1,3.24
34746,3.24,66.2,52.1,,,,52.1,3.24
34747,3.24,65.9,52.1,,,,52.1,3.24
34748,3.24,65.5,52.1,,,,52.09,3.24
34749,3.24,66.4,52.09,,,,52.09,3.24
34750,3.24,66.2,52.09,,,,52.09,3.24
34751,3.24,65.7,52.09,,,,52.09,3.24
34752,3.24,66.4,52.09,,,,52.09,3.24
34753,3.24,65.6,52.09,,,,52.09,3.24
34754,3.24,65.8,52.09,,,,52.09,3.24
34755,3.24,65.9,52.09,,,,52.09,3.24
34756,3.24,65.4,52.09,,,,52.08,3.24
34757,3.24,65.9,52.08,,,,52.08,3.24
34758,3.24,65.4,52.08,,,,52.08,3.24
34759,3.24,65.6,52.08,,,,52.08,3.24
34760,3.24,66.2,52.08,,,,52.08,3.24
34761,3.24,66.2,52.08,,,,52.08,3.24
34762,3.24,65.9,52.08,,,,52.08,3.24
34763,3.24,66.2,52.08,,,,52.07,3.24
34764,3.24,66,52.07,,,,52.07,3.24
34765,3.24,65.9,52.07,,,,52.07,3.24
34766,3.24,66.3,52.07,,,,52.07,3.24
34767,3.24,66,52.07,,,,52.07,3.24
34768,3.24,66.4,52.07,,,,52.07,3.24
34769,3.24,66.1,52.07,,,,52.07,3.24
34770,3.24,66,52.07,,,,52.06,3.24
34771,3.24,66.4,52.06,,,,52.06,3.24
34772,3.24,65.6,52.06,,,,52.06,3.24
34773,3.24,66.3,52.06,,,,52.06,3.24
34774,3.24,65.7,52.06,,,,52.06,3.24
34775,3.24,66,52.06,,,,52.06,3.24
34776,3.24,66.5,52.06,,,,52.06,3.24
34777,3.24,66,52.06,,,,52.05,3.24
34778,3.24,66.5,52.05,,,,52.05,3.24
34779,3.24,66.2,52.05,,,,52.05,3.24
34780,3.24,65.7,52.05,,,,52.05,3.24
34781,3.24,66,52.05,,,,52.05,3.24
34782,3.24,66.1,52.05,,,,52.05,3.24
34783,3.24,65.3,52.05,,,,52.05,3.24
34784,3.24,66.2,52.05,,,,52.05,3.24
34785,3.24,66.2,52.05,,,,52.04,3.24
34786,3.24,65.8,52.04,,,,52.04,3.24
34787,3.24,65.8,52.04,,,,52.04,3.24
34788,3.24,65.7,52.04,,,,52.04,3.24
34789,3.24,65.8,52.04,,,,52.04,3.24
34790,3.24,66.1,52.04,,,,52.04,3.24
34791,3.24,65.8,52.04,,,,52.04,3.24
34792,3.24,66.8,52.04,,,,52.03,3.24
34793,3.24,66.5,52.03,,,,52.03,3.24
34794,3.24,65.9,52.03,,,,52.03,3.24
34795,3.24,65.9,52.03,,,,52.03,3.24
34796,3.24,65.7,52.03,,,,52.03,3.24
34797,3.24,65.6,52.03,,,,52.03,3.24
34798,3.24,66.3,52.03,,,,52.03,3.24
34799,3.24,65.6,52.03,,,,52.02,3.24
34800,3.24,66.2,52.02,,,,52.02,3.24
34801,3.24,65.8,52.02,,,,52.02,3.24
34802,3.24,66.4,52.02,,,,52.02,3.24
34803,3.24,66.2,52.02,,,,52.02,3.24
34804,3.24,65.7,52.02,,,,52.02,3.24
34805,3.24,66.3,52.02,,,,52.02,3.24
34806,3.24,66,52.02,,,,52.01,3.24
34807,3.24,65.8,52.01,,,,52.01,3.24
34808,3.24,66.3,52.01,,,,52.01,3.24
34809,3.24,66,52.01,,,,52.01,3.24
34810,3.24,66,52.01,,,,52.01,3.24
34811,3.24,66.1,52.01,,,,52.01,3.24
34812,3.24,65.6,52.01,,,,52.01,3.24
34813,3.24,66.1,52.01,,,,52.01,3.24
34814,3.24,66.4,52.01,,,,52,3.24
34815,3.24,65.4,52,,,,52,3.24
34816,3.24,66.3,52,,,,52,3.24
34817,3.24,66,52,,,,52,3.24
34818,3.24,65.5,52,,,,52,3.24
34819,3.24,66.5,52,,,,52,3.24
34820,3.24,66.2,52,,,,52,3.24
34821,3.24,66,52,,,,51.99,3.24
34822,3.24,66.3,51.99,,,,51.99,3.24
34823,3.24,65.4,51.99,,,,51.99,3.24
34824,3.24,66.6,51.99,,,,51.99,3.24
34825,3.24,65.4,51.99,,,,51.99,3.24
34826,3.24,66.1,51.99,,,,51.99,3.24
34827,3.24,66.1,51.99,,,,51.99,3.24
34828,3.24,65.8,51.99,,,,51.98,3.24
34829,3.24,66,51.98,,,,51.98,3.24
34830,3.24,65.9,51.98,,,,51.98,3.24
34831,3.24,66,51.98,,,,51.98,3.24
34832,3.24,66.3,51.98,,,,51.98,3.24
34833,3.24,66.2,51.98,,,,51.98,3.24
34834,3.24,66.2,51.98,,,,51.98,3.24
34835,3.24,66.5,51.98,,,,51.97,3.24
34836,3.24,66.4,51.97,,,,51.97,3.24
34837,3.24,66,51.97,,,,51.97,3.24
34838,3.24,66.3,51.97,,,,51.97,3.24
34839,3.24,65.5,51.97,,,,51.97,3.24
34840,3.24,66.2,51.97,,,,51.97,3.24
34841,3.24,65.9,51.97,,,,51.97,3.24
34842,3.24,65.9,51.97,,,,51.97,3.24
34843,3.24,66.1,51.97,,,,51.96,3.24
34844,3.24,65.9,51.96,,,,51.96,3.24
34845,3.24,65.6,51.96,,,,51.96,3.24
34846,3.24,66,51.96,,,,51.96,3.24
34847,3.24,66.1,51.96,,,,51.96,3.24
34848,3.24,66,51.96,,,,51.96,3.24
34849,3.24,66.4,51.96,,,,51.96,3.24
34850,3.24,65.4,51.96,,,,51.95,3.24
34851,3.24,66.5,51.95,,,,51.95,3.24
34852,3.24,66.5,51.95,,,,51.95,3.24
34853,3.24,65.6,51.95,,,,51.95,3.24
34854,3.24,65.9,51.95,,,,51.95,3.24
34855,3.24,66.4,51.95,,,,51.95,3.24
34856,3.24,65.4,51.95,,,,51.95,3.24
34857,3.24,66.3,51.95,,,,51.94,3.24
34858,3.24,65.8,51.94,,,,51.94,3.24
34859,3.24,65.7,51.94,,,,51.94,3.24
34860,3.24,65.8,51.94,,,,51.94,3.24
34861,3.24,65.8,51.94,,,,51.94,3.24
34862,3.24,65.8,51.94,,,,51.94,3.24
34863,3.24,66.1,51.94,,,,51.94,3.24
34864,3.24,65.8,51.94,,,,51.93,3.24
34865,3.24,66.3,51.93,,,,51.93,3.24
34866,3.24,66.5,51.93,,,,51.93,3.24
34867,3.24,66,51.93,,,,51.93,3.24
34868,3.24,66,51.93,,,,51.93,3.24
34869,3.24,66.4,51.93,,,,51.93,3.24
34870,3.24,65.7,51.93,,,,51.93,3.24
34871,3.24,66.4,51.93,,,,51.93,3.24
34872,3.24,66.2,51.93,,,,51.92,3.24
34873,3.24,65.2,51.92,,,,51.92,3.24
34874,3.24,66,51.92,,,,51.92,3.24
34875,3.24,66.1,51.92,,,,51.92,3.24
34876,3.24,65.4,51.92,,,,51.92,3.24
34877,3.24,66.1,51.92,,,,51.92,3.24
34878,3.24,66,51.92,,,,51.92,3.24
34879,3.24,65.4,51.92,,,,51.91,3.24
34880,3.24,66.1,51.91,,,,51.91,3.24
34881,3.24,66.4,51.91,,,,51.91,3.24
34882,3.24,65.9,51.91,,,,51.91,3.24
34883,3.24,66.3,51.91,,,,51.91,3.24
34884,3.24,65.9,51.91,,,,51.91,3.24
34885,3.24,65.8,51.91,,,,51.91,3.24
34886,3.24,66.3,51.91,,,,51.9,3.24
34887,3.24,66,51.9,,,,51.9,3.24
34888,3.24,65.9,51.9,,,,51.9,3.24
34889,3.24,66.2,51.9,,,,51.9,3.24
34890,3.24,65.7,51.9,,,,51.9,3.24
34891,3.24,65.8,51.9,,,,51.9,3.24
34892,3.24,66.4,51.9,,,,51.9,3.24
34893,3.24,65.8,51.9,,,,51.89,3.24
34894,3.24,66.5,51.89,,,,51.89,3.24
34895,3.24,65.9,51.89,,,,51.89,3.24
34896,3.24,65.6,51.89,,,,51.89,3.24
34897,3.24,66.2,51.89,,,,51.89,3.24
34898,3.24,65.9,51.89,,,,51.89,3.24
34899,3.24,65.9,51.89,,,,51.89,3.24
34900,3.24,66,51.89,,,,51.89,3.24
34901,3.24,66.7,51.89,,,,51.88,3.24
34902,3.24,66.4,51.88,,,,51.88,3.24
34903,3.24,66.2,51.88,,,,51.88,3.24
34904,3.24,65.9,51.88,,,,51.88,3.24
34905,3.24,65.5,51.88,,,,51.88,3.24
34906,3.24,66.2,51.88,,,,51.88,3.24
34907,3.24,65.9,51.88,,,,51.88,3.24
34908,3.24,65.8,51.88,,,,51.87,3.24
34909,3.24,66,51.87,,,,51.87,3.24
34910,3.24,65.8,51.87,,,,51.87,3.24
34911,3.24,65.8,51.87,,,,51.87,3.24
34912,3.24,65.8,51.87,,,,51.87,3.24
34913,3.24,65.8,51.87,,,,51.87,3.24
34914,3.24,66.1,51.87,,,,51.87,3.24
34915,3.24,66,51.87,,,,51.86,3.24
34916,3.24,66,51.86,,,,51.86,3.24
34917,3.24,66,51.86,,,,51.86,3.24
34918,3.24,66.1,51.86,,,,51.86,3.24
34919,3.24,65.9,51.86,,,,51.86,3.24
34920,3.24,66.5,51.86,,,,51.86,3.24
34921,3.24,66.1,51.86,,,,51.86,3.24
34922,3.24,65.5,51.86,,,,51.86,3.24
34923,3.24,65.8,51.86,,,,51.85,3.24
34924,3.24,66.2,51.85,,,,51.85,3.24
34925,3.24,65.6,51.85,,,,51.85,3.24
34926,3.24,65.9,51.85,,,,51.85,3.24
34927,3.24,65.9,51.85,,,,51.85,3.24
34928,3.24,65.7,51.85,,,,51.85,3.24
34929,3.24,65.8,51.85,,,,51.85,3.24
34930,3.24,66.2,51.85,,,,51.84,3.24
34931,3.24,66.3,51.84,,,,51.84,3.24
34932,3.24,65.8,51.84,,,,51.84,3.24
34933,3.24,66.3,51.84,,,,51.84,3.24
34934,3.24,65.6,51.84,,,,51.84,3.24
34935,3.24,66.4,51.84,,,,51.84,3.24
34936,3.24,65.9,51.84,,,,51.84,3.24
34937,3.24,66.1,51.84,,,,51.83,3.24
34938,3.24,66.2,51.83,,,,51.83,3.24
34939,3.24,65.8,51.83,,,,51.83,3.24
34940,3.24,65.9,51.83,,,,51.83,3.24
34941,3.24,65.5,51.83,,,,51.83,3.24
34942,3.24,66.5,51.83,,,,51.83,3.24
34943,3.24,65.9,51.83,,,,51.83,3.24
34944,3.24,65.4,51.83,,,,51.82,3.24
34945,3.24,65.8,51.82,,,,51.82,3.24
34946,3.24,66.2,51.82,,,,51.82,3.24
34947,3.24,65.7,51.82,,,,51.82,3.24
34948,3.24,66.1,51.82,,,,51.82,3.24
34949,3.24,66.2,51.82,,,,51.82,3.24
34950,3.24,65.4,51.82,,,,51.82,3.24
34951,3.24,65.7,51.82,,,,51.82,3.24
34952,3.24,66.3,51.82,,,,51.81,3.24
34953,3.24,66,51.81,,,,51.81,3.24
34954,3.24,65.8,51.81,,,,51.81,3.24
34955,3.24,65.9,51.81,,,,51.81,3.24
34956,3.24,66.1,51.81,,,,51.81,3.24
34957,3.24,65.3,51.81,,,,51.81,3.24
34958,3.24,66.3,51.81,,,,51.81,3.24
34959,3.24,65.8,51.81,,,,51.8,3.24
34960,3.24,65.3,51.8,,,,51.8,3.24
34961,3.24,65.8,51.8,,,,51.8,3.24
34962,3.24,65.9,51.8,,,,51.8,3.24
34963,3.24,65.6,51.8,,,,51.8,3.24
34964,3.24,65.9,51.8,,,,51.8,3.24
34965,3.24,66.4,51.8,,,,51.8,3.24
34966,3.24,65.5,51.8,,,,51.79,3.24
34967,3.24,66.2,51.79,,,,51.79,3.24
34968,3.24,66.1,51.79,,,,51.79,3.24
34969,3.24,66,51.79,,,,51.79,3.24
34970,3.24,66.6,51.79,,,,51.79,3.24
34971,3.24,66,51.79,,,,51.79,3.24
34972,3.24,66.2,51.79,,,,51.79,3.24
34973,3.24,66,51.79,,,,51.78,3.24
34974,3.24,66,51.78,,,,51.78,3.24
34975,3.24,66.2,51.78,,,,51.78,3.24
34976,3.24,65.8,51.78,,,,51.78,3.24
34977,3.24,65.6,51.78,,,,51.78,3.24
34978,3.24,65.6,51.78,,,,51.78,3.24
34979,3.24,65.9,51.78,,,,51.78,3.24
34980,3.24,65.5,51.78,,,,51.78,3.24
34981,3.24,65.8,51.78,,,,51.77,3.24
34982,3.24,66.3,51.77,,,,51.77,3.24
34983,3.24,66,51.77,,,,51.77,3.24
34984,3.24,65.7,51.77,,,,51.77,3.24
34985,3.24,65.8,51.77,,,,51.77,3.24
34986,3.24,65.9,51.77,,,,51.77,3.24
34987,3.24,66.1,51.77,,,,51.77,3.24
34988,3.24,66,51.77,,,,51.76,3.24
34989,3.24,66,51.76,,,,51.76,3.24
34990,3.24,66,51.76,,,,51.76,3.24
34991,3.24,66,51.76,,,,51.76,3.24
34992,3.24,66.3,51.76,,,,51.76,3.24
34993,3.24,66,51.76,,,,51.76,3.24
34994,3.24,66.2,51.76,,,,51.76,3.24
34995,3.24,65.8,51.76,,,,51.75,3.24
34996,3.24,66,51.75,,,,51.75,3.24
34997,3.24,65.5,51.75,,,,51.75,3.24
34998,3.24,66.1,51.75,,,,51.75,3.24
34999,3.24,65.9,51.75,,,,51.75,3.24
35000,3.24,66.3,51.75,,,,51.75,3.24
35001,3.24,65.9,51.75,,,,51.75,3.24
35002,3.24,66.1,51.75,,,,51.74,3.24
35003,3.24,65.8,51.74,,,,51.74,3.24
35004,3.24,66,51.74,,,,51.74,3.24
35005,3.23,66.1,51.74,,,,51.74,3.23
35006,3.24,65.8,51.74,,,,51.74,3.24
35007,3.24,66.4,51.74,,,,51.74,3.24
35008,3.24,66,51.74,,,,51.74,3.24
35009,3.24,66.2,51.74,,,,51.74,3.24
35010,3.24,65.9,51.74,,,,51.73,3.24
35011,3.24,65.9,51.73,,,,51.73,3.24
35012,3.24,65.9,51.73,,,,51.73,3.24
35013,3.24,65.9,51.73,,,,51.73,3.24
35014,3.24,65.7,51.73,,,,51.73,3.24
35015,3.24,66.3,51.73,,,,51.73,3.24
35016,3.24,66.2,51.73,,,,51.73,3.24
35017,3.24,65.8,51.73,,,,51.72,3.24
35018,3.24,65.8,51.72,,,,51.72,3.24
35019,3.24,66.1,51.72,,,,51.72,3.24
35020,3.24,65.5,51.72,,,,51.72,3.24
35021,3.24,66.4,51.72,,,,51.72,3.24
35022,3.24,65.8,51.72,,,,51.72,3.24
35023,3.24,66.6,51.72,,,,51.72,3.24
35024,3.24,66.3,51.72,,,,51.71,3.24
35025,3.24,66.2,51.71,,,,51.71,3.24
35026,3.24,66,51.71,,,,51.71,3.24
35027,3.24,66.2,51.71,,,,51.71,3.24
35028,3.24,66.1,51.71,,,,51.71,3.24
35029,3.24,66.1,51.71,,,,51.71,3.24
